,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
2263,male,63,154.0,62.0,28.0,101.0,40.9,180.0
2264,female,46,162.0,68.0,5.0,92.0,38.8,24.0
2265,female,49,156.0,56.0,29.0,115.0,40.9,218.0
2266,female,20,170.0,67.0,4.0,91.0,39.0,17.0
2267,male,23,192.0,91.0,7.0,76.0,39.6,10.0
2268,male,37,183.0,90.0,16.0,96.0,40.2,81.0
2269,female,46,187.0,82.0,24.0,98.0,40.7,127.0
2270,male,66,193.0,97.0,20.0,95.0,40.6,129.0
2271,female,72,169.0,71.0,29.0,105.0,41.0,193.0
2272,male,55,171.0,73.0,14.0,101.0,40.0,88.0
2273,female,79,145.0,46.0,3.0,83.0,38.5,14.0
2274,male,24,176.0,76.0,10.0,82.0,39.8,20.0
2275,female,64,166.0,64.0,13.0,99.0,40.3,77.0
2276,male,64,179.0,80.0,25.0,105.0,40.4,187.0
2277,female,42,177.0,77.0,10.0,97.0,39.9,52.0
2278,male,55,171.0,70.0,17.0,93.0,40.3,85.0
2279,male,27,179.0,72.0,22.0,104.0,41.0,118.0
2280,male,22,187.0,90.0,4.0,73.0,38.9,3.0
2281,male,55,180.0,89.0,4.0,81.0,38.8,14.0
2282,male,26,169.0,72.0,2.0,82.0,38.3,4.0
2283,female,75,154.0,58.0,29.0,99.0,41.2,181.0
2284,male,74,198.0,104.0,11.0,92.0,39.7,72.0
2285,male,32,177.0,82.0,27.0,106.0,40.6,165.0
2286,female,27,166.0,62.0,11.0,95.0,39.7,54.0
2287,male,57,171.0,78.0,14.0,85.0,40.0,57.0
2288,male,56,192.0,101.0,18.0,96.0,40.3,111.0
2289,male,51,191.0,94.0,6.0,82.0,38.7,22.0
2290,female,60,161.0,63.0,3.0,89.0,38.3,14.0
2291,female,49,155.0,54.0,14.0,91.0,40.3,70.0
2292,male,30,170.0,72.0,5.0,86.0,39.0,14.0
2293,female,49,164.0,66.0,23.0,101.0,40.5,135.0
2294,male,37,186.0,84.0,16.0,95.0,40.2,76.0
2295,female,31,165.0,62.0,5.0,80.0,38.8,17.0
2296,female,53,177.0,76.0,15.0,94.0,40.1,76.0
2297,male,75,177.0,85.0,11.0,97.0,39.7,76.0
2298,female,74,167.0,71.0,20.0,100.0,40.6,123.0
2299,male,60,204.0,114.0,3.0,78.0,38.9,12.0
2300,male,70,177.0,82.0,16.0,93.0,40.2,96.0
2301,female,26,158.0,58.0,23.0,105.0,40.3,138.0
2302,male,64,188.0,92.0,17.0,102.0,40.4,124.0
2303,female,62,172.0,75.0,9.0,87.0,39.3,40.0
2304,female,29,183.0,78.0,13.0,96.0,40.1,63.0
2305,female,57,151.0,54.0,4.0,79.0,38.6,15.0
2306,female,38,152.0,55.0,28.0,107.0,40.9,181.0
2307,female,44,161.0,55.0,11.0,90.0,39.8,52.0
2308,male,35,187.0,90.0,17.0,98.0,40.2,89.0
2309,female,77,179.0,74.0,29.0,106.0,40.9,197.0
2310,male,22,188.0,89.0,7.0,80.0,39.2,13.0
2311,female,20,178.0,75.0,21.0,101.0,40.6,110.0
2312,male,24,185.0,83.0,15.0,90.0,40.5,50.0
2313,male,74,182.0,88.0,14.0,91.0,39.7,84.0
2314,female,67,155.0,56.0,6.0,82.0,38.7,26.0
2315,male,51,182.0,86.0,2.0,94.0,38.3,11.0
2316,male,26,187.0,89.0,13.0,89.0,40.1,45.0
2317,male,59,191.0,89.0,21.0,93.0,40.7,118.0
2318,female,51,152.0,57.0,20.0,93.0,40.6,104.0
2319,female,33,159.0,55.0,27.0,105.0,40.7,167.0
2320,male,62,177.0,82.0,21.0,102.0,40.7,146.0
2321,female,55,177.0,75.0,9.0,95.0,39.6,47.0
2322,female,53,150.0,51.0,9.0,97.0,39.6,52.0
2323,female,40,149.0,53.0,27.0,106.0,41.0,174.0
2324,female,22,151.0,54.0,17.0,100.0,40.2,93.0
2325,male,28,187.0,85.0,23.0,92.0,40.2,89.0
2326,female,46,165.0,69.0,3.0,74.0,38.5,9.0
2327,male,44,183.0,85.0,17.0,109.0,40.3,123.0
2328,male,54,166.0,76.0,2.0,83.0,38.3,7.0
2329,male,20,181.0,80.0,27.0,100.0,40.8,124.0
2330,female,34,143.0,51.0,21.0,105.0,40.7,131.0
2331,female,44,169.0,67.0,20.0,101.0,40.5,116.0
2332,female,65,166.0,62.0,11.0,90.0,39.6,55.0
2333,male,20,196.0,92.0,10.0,88.0,39.8,31.0
2334,female,33,157.0,64.0,9.0,85.0,40.0,35.0
2335,male,50,208.0,112.0,18.0,90.0,40.0,94.0
2336,male,33,187.0,93.0,2.0,85.0,38.0,6.0
2337,female,64,162.0,70.0,13.0,95.0,40.4,71.0
2338,male,24,188.0,93.0,10.0,94.0,39.6,42.0
2339,female,64,164.0,61.0,2.0,79.0,38.1,8.0
2340,male,67,189.0,97.0,22.0,103.0,40.7,169.0
2341,female,74,163.0,64.0,29.0,106.0,40.8,200.0
2342,female,25,181.0,70.0,21.0,108.0,40.2,129.0
2343,male,27,200.0,104.0,22.0,97.0,40.2,110.0
2344,male,26,173.0,72.0,11.0,89.0,40.2,34.0
2345,female,54,157.0,54.0,18.0,101.0,40.9,110.0
2346,female,42,166.0,69.0,8.0,81.0,39.4,29.0
2347,female,29,153.0,49.0,10.0,88.0,39.9,44.0
2348,male,53,196.0,97.0,27.0,108.0,40.9,210.0
2349,female,30,176.0,73.0,9.0,80.0,39.6,29.0
2350,female,39,172.0,66.0,25.0,106.0,40.6,156.0
2351,male,41,188.0,82.0,5.0,84.0,39.0,16.0
2352,female,35,153.0,52.0,10.0,87.0,39.6,43.0
2353,female,46,169.0,68.0,20.0,111.0,40.6,137.0
2354,female,24,163.0,58.0,25.0,103.0,40.9,144.0
2355,male,21,177.0,75.0,16.0,86.0,40.1,39.0
2356,female,21,165.0,65.0,12.0,88.0,40.1,48.0
2357,male,20,196.0,95.0,10.0,89.0,40.0,33.0
2358,male,52,183.0,83.0,10.0,91.0,40.1,49.0
2359,male,29,171.0,76.0,13.0,88.0,40.0,41.0
2360,female,72,164.0,65.0,12.0,104.0,40.1,79.0
2361,female,30,153.0,56.0,20.0,91.0,40.4,92.0
2362,female,64,148.0,51.0,16.0,94.0,40.0,90.0
2363,female,30,165.0,64.0,20.0,101.0,40.4,111.0
2364,male,68,175.0,81.0,6.0,79.0,39.3,23.0
2365,male,25,177.0,82.0,2.0,85.0,38.1,5.0
2366,male,21,188.0,82.0,2.0,85.0,38.1,5.0
2367,male,75,173.0,79.0,5.0,87.0,38.9,26.0
2368,male,67,186.0,93.0,9.0,86.0,39.7,45.0
2369,male,26,179.0,71.0,16.0,97.0,40.3,68.0
2370,male,36,175.0,70.0,24.0,104.0,40.3,138.0
2371,male,64,178.0,75.0,20.0,94.0,40.2,114.0
2372,male,77,175.0,79.0,4.0,84.0,38.8,20.0
2373,female,71,168.0,65.0,5.0,81.0,38.8,21.0
2374,male,60,187.0,92.0,3.0,81.0,38.8,12.0
2375,male,48,196.0,101.0,16.0,97.0,40.2,95.0
2376,female,29,157.0,57.0,5.0,85.0,39.4,20.0
2377,female,59,181.0,78.0,29.0,103.0,41.0,177.0
2378,female,39,144.0,53.0,19.0,91.0,40.7,91.0
2379,female,55,174.0,74.0,5.0,85.0,39.1,21.0
2380,female,43,154.0,54.0,6.0,83.0,39.0,24.0
2381,female,37,154.0,61.0,5.0,82.0,39.5,19.0
2382,male,45,189.0,91.0,5.0,96.0,39.1,27.0
2383,male,31,190.0,96.0,25.0,99.0,40.9,133.0
2384,male,78,176.0,79.0,8.0,91.0,39.5,48.0
2385,female,28,157.0,59.0,10.0,96.0,39.8,51.0
2386,male,50,208.0,112.0,13.0,91.0,40.3,70.0
2387,male,62,178.0,85.0,8.0,84.0,39.2,35.0
2388,male,26,176.0,81.0,12.0,90.0,39.7,41.0
2389,male,21,188.0,93.0,14.0,91.0,40.3,50.0
2390,male,21,159.0,64.0,16.0,87.0,40.3,38.0
2391,male,56,174.0,82.0,21.0,101.0,40.7,137.0
2392,female,63,168.0,65.0,19.0,96.0,40.3,107.0
2393,female,76,181.0,76.0,22.0,96.0,40.7,125.0
2394,male,30,183.0,83.0,8.0,93.0,39.7,33.0
2395,female,30,173.0,62.0,5.0,87.0,39.5,21.0
2396,female,23,159.0,55.0,3.0,84.0,38.4,11.0
2397,male,68,179.0,85.0,13.0,91.0,40.0,74.0
2398,male,37,176.0,76.0,26.0,115.0,40.5,198.0
2399,female,47,169.0,69.0,28.0,113.0,40.5,198.0
2400,female,76,167.0,65.0,26.0,102.0,40.9,168.0
2401,female,28,149.0,53.0,28.0,109.0,41.0,183.0
2402,female,23,160.0,59.0,11.0,88.0,40.2,45.0
2403,male,41,183.0,85.0,28.0,106.0,40.9,186.0
2404,female,32,170.0,70.0,18.0,96.0,40.3,90.0
2405,female,77,174.0,73.0,18.0,98.0,40.3,107.0
2406,female,55,174.0,71.0,22.0,93.0,40.5,111.0
2407,male,23,191.0,88.0,10.0,91.0,39.7,36.0
2408,female,53,159.0,61.0,14.0,109.0,39.8,96.0
2409,female,49,164.0,63.0,18.0,103.0,40.3,110.0
2410,female,53,161.0,63.0,11.0,84.0,40.2,46.0
2411,female,39,158.0,60.0,12.0,91.0,39.9,57.0
2412,female,57,180.0,73.0,6.0,87.0,39.4,27.0
2413,male,21,190.0,94.0,16.0,103.0,40.4,86.0
2414,female,31,173.0,75.0,2.0,77.0,38.7,6.0
2415,female,30,174.0,69.0,14.0,86.0,40.6,55.0
2416,male,27,186.0,86.0,12.0,102.0,40.2,64.0
2417,female,56,173.0,72.0,21.0,108.0,40.5,140.0
2418,male,64,180.0,90.0,13.0,90.0,39.8,71.0
2419,female,31,151.0,52.0,23.0,104.0,40.5,140.0
2420,male,63,177.0,80.0,3.0,89.0,38.7,15.0
2421,female,69,144.0,47.0,19.0,96.0,40.5,113.0
2422,female,39,159.0,59.0,6.0,87.0,39.0,26.0
2423,female,45,158.0,66.0,29.0,105.0,40.7,181.0
2424,male,44,179.0,81.0,7.0,86.0,39.4,26.0
2425,male,33,181.0,82.0,26.0,105.0,40.5,157.0
2426,female,25,164.0,60.0,21.0,107.0,40.5,130.0
2427,female,24,154.0,56.0,26.0,106.0,40.9,159.0
2428,female,41,164.0,64.0,4.0,93.0,38.8,20.0
2429,male,24,184.0,80.0,23.0,99.0,41.0,107.0
2430,female,26,167.0,59.0,28.0,106.0,40.6,171.0
2431,female,30,168.0,70.0,28.0,103.0,41.1,160.0
2432,female,20,164.0,65.0,25.0,105.0,40.5,145.0
2433,male,37,198.0,97.0,1.0,82.0,37.4,3.0
2434,female,53,156.0,55.0,5.0,74.0,39.1,16.0
2435,female,40,180.0,76.0,4.0,80.0,38.7,13.0
2436,female,66,174.0,66.0,7.0,83.0,39.5,30.0
2437,male,26,192.0,84.0,5.0,78.0,38.9,8.0
2438,female,28,162.0,60.0,3.0,84.0,38.4,11.0
2439,female,66,158.0,61.0,30.0,112.0,40.9,223.0
2440,male,79,197.0,97.0,5.0,91.0,39.3,32.0
2441,female,27,170.0,67.0,5.0,77.0,39.1,15.0
2442,female,39,156.0,55.0,15.0,95.0,39.9,78.0
2443,female,21,161.0,58.0,30.0,115.0,40.8,210.0
2444,female,47,157.0,56.0,24.0,102.0,40.7,146.0
2445,female,20,158.0,54.0,13.0,96.0,40.0,65.0
2446,female,59,156.0,54.0,12.0,96.0,40.0,68.0
2447,male,25,173.0,72.0,22.0,93.0,40.5,80.0
2448,male,78,191.0,94.0,4.0,87.0,38.7,23.0
2449,male,48,180.0,86.0,8.0,92.0,39.3,39.0
2450,male,49,195.0,98.0,28.0,110.0,40.8,221.0
2451,female,36,141.0,48.0,14.0,98.0,40.0,78.0
2452,female,20,171.0,69.0,9.0,99.0,39.6,46.0
2453,male,21,186.0,86.0,28.0,107.0,40.7,163.0
2454,male,60,183.0,91.0,30.0,107.0,40.9,235.0
2455,male,76,179.0,80.0,9.0,94.0,39.2,58.0
2456,female,58,162.0,62.0,25.0,103.0,40.9,158.0
2457,male,31,176.0,80.0,11.0,81.0,39.7,25.0
2458,female,63,171.0,68.0,7.0,84.0,39.8,30.0
2459,male,38,186.0,88.0,17.0,94.0,39.8,81.0
2460,female,25,171.0,72.0,24.0,96.0,40.7,116.0
2461,female,25,166.0,64.0,23.0,98.0,40.5,119.0
2462,male,68,191.0,97.0,5.0,76.0,38.9,18.0
2463,female,24,157.0,52.0,11.0,85.0,40.0,43.0
2464,male,35,167.0,76.0,7.0,92.0,39.6,28.0
2465,male,54,168.0,72.0,27.0,113.0,41.3,217.0
2466,female,24,160.0,60.0,17.0,104.0,40.2,99.0
2467,female,28,172.0,71.0,11.0,86.0,40.0,42.0
2468,male,20,190.0,83.0,4.0,86.0,38.8,10.0
2469,male,24,194.0,93.0,9.0,92.0,39.4,35.0
2470,male,40,195.0,98.0,18.0,93.0,40.5,88.0
2471,female,30,160.0,63.0,14.0,87.0,40.4,57.0
2472,female,40,183.0,78.0,20.0,92.0,40.6,92.0
2473,female,66,153.0,61.0,22.0,96.0,40.7,126.0
2474,female,30,179.0,70.0,2.0,72.0,38.3,5.0
2475,male,20,172.0,75.0,10.0,88.0,39.7,27.0
2476,male,48,177.0,86.0,27.0,114.0,41.0,221.0
2477,female,40,164.0,57.0,27.0,108.0,40.6,178.0
2478,female,26,174.0,73.0,21.0,104.0,40.8,120.0
2479,male,64,186.0,90.0,21.0,108.0,40.2,171.0
2480,male,77,162.0,69.0,8.0,89.0,39.4,44.0
2481,male,20,174.0,74.0,28.0,109.0,40.9,163.0
2482,female,40,173.0,68.0,21.0,89.0,40.4,93.0
2483,female,62,164.0,67.0,12.0,88.0,40.0,56.0
2484,male,25,196.0,88.0,13.0,94.0,39.9,53.0
2485,male,59,168.0,73.0,8.0,87.0,39.4,35.0
2486,male,54,181.0,81.0,4.0,79.0,38.6,12.0
2487,female,77,155.0,59.0,19.0,95.0,40.2,111.0
2488,male,38,182.0,83.0,5.0,83.0,39.1,15.0
2489,female,20,158.0,54.0,25.0,108.0,40.7,157.0
2490,female,49,178.0,77.0,23.0,109.0,40.4,151.0
2491,female,32,142.0,47.0,28.0,115.0,40.7,205.0
2492,male,41,179.0,81.0,30.0,105.0,40.8,192.0
2493,female,50,165.0,64.0,6.0,82.0,39.4,23.0
2494,female,62,145.0,50.0,3.0,82.0,38.6,13.0
2495,female,30,152.0,60.0,11.0,98.0,39.7,58.0
2496,female,37,148.0,54.0,13.0,93.0,39.7,65.0
2497,male,26,181.0,86.0,22.0,98.0,40.4,104.0
2498,male,46,182.0,82.0,2.0,79.0,38.5,5.0
2499,female,67,165.0,65.0,24.0,103.0,40.4,154.0
2500,male,50,193.0,92.0,13.0,93.0,39.7,68.0
2501,male,50,166.0,74.0,7.0,88.0,39.7,29.0
2502,female,30,178.0,68.0,5.0,84.0,39.3,18.0
2503,male,41,181.0,82.0,23.0,106.0,40.5,151.0
2504,female,23,145.0,48.0,8.0,90.0,39.7,36.0
2505,female,50,164.0,67.0,16.0,94.0,40.4,82.0
2506,male,51,184.0,92.0,3.0,80.0,38.5,10.0
2507,male,59,190.0,93.0,22.0,93.0,40.7,126.0
2508,female,41,182.0,83.0,15.0,91.0,39.8,67.0
2509,female,52,154.0,55.0,1.0,67.0,38.0,2.0
2510,female,31,166.0,65.0,5.0,90.0,39.4,22.0
2511,male,23,185.0,85.0,14.0,97.0,40.5,62.0
2512,female,28,163.0,60.0,29.0,96.0,41.0,147.0
2513,male,53,188.0,91.0,12.0,90.0,40.1,59.0
2514,male,22,187.0,84.0,26.0,99.0,40.6,120.0
2515,male,30,181.0,80.0,2.0,89.0,38.3,7.0
2516,female,21,155.0,58.0,27.0,103.0,40.7,154.0
2517,female,30,154.0,56.0,11.0,90.0,40.1,50.0
2518,male,29,186.0,87.0,20.0,98.0,40.7,98.0
2519,female,21,175.0,74.0,13.0,95.0,40.2,60.0
2520,male,78,168.0,71.0,27.0,109.0,40.6,231.0
2521,female,43,183.0,71.0,5.0,88.0,39.2,22.0
2522,male,42,176.0,80.0,26.0,116.0,40.5,210.0
2523,male,26,186.0,85.0,13.0,83.0,40.0,32.0
2524,female,50,167.0,70.0,13.0,92.0,40.1,63.0
2525,female,35,170.0,65.0,16.0,97.0,40.2,83.0
2526,female,31,155.0,56.0,25.0,111.0,40.8,169.0
2527,male,20,194.0,97.0,20.0,96.0,40.4,87.0
2528,male,48,194.0,96.0,26.0,100.0,40.4,164.0
2529,male,39,175.0,75.0,26.0,102.0,40.8,149.0
2530,male,24,192.0,93.0,21.0,99.0,40.9,103.0
2531,female,27,169.0,66.0,9.0,87.0,40.0,36.0
2532,female,53,152.0,51.0,7.0,83.0,39.5,30.0
2533,male,44,184.0,88.0,22.0,98.0,40.8,124.0
2534,female,37,156.0,59.0,19.0,101.0,39.9,110.0
2535,male,28,171.0,70.0,17.0,103.0,40.4,89.0
2536,male,41,185.0,86.0,22.0,104.0,40.5,140.0
2537,male,47,182.0,86.0,30.0,114.0,40.7,244.0
2538,male,26,175.0,79.0,20.0,103.0,40.4,106.0
2539,male,20,176.0,74.0,15.0,100.0,40.3,67.0
2540,female,64,150.0,55.0,19.0,102.0,40.4,122.0
2541,male,21,193.0,88.0,15.0,90.0,40.4,50.0
2542,female,21,164.0,62.0,27.0,106.0,40.6,161.0
2543,female,29,179.0,73.0,27.0,107.0,40.7,164.0
2544,female,41,177.0,76.0,10.0,83.0,39.8,37.0
2545,female,54,159.0,63.0,8.0,84.0,39.7,34.0
2546,female,55,149.0,52.0,14.0,92.0,40.1,73.0
2547,female,60,177.0,76.0,24.0,108.0,40.6,160.0
2548,male,21,178.0,76.0,30.0,113.0,40.9,196.0
2549,male,21,195.0,92.0,19.0,100.0,40.5,93.0
2550,male,31,179.0,80.0,28.0,112.0,40.9,194.0
2551,female,26,159.0,61.0,7.0,88.0,39.5,29.0
2552,female,21,161.0,60.0,4.0,87.0,38.8,16.0
2553,male,35,192.0,103.0,14.0,91.0,40.2,63.0
2554,male,27,195.0,92.0,15.0,97.0,40.0,71.0
2555,female,29,153.0,50.0,3.0,82.0,38.1,11.0
2556,female,74,164.0,66.0,24.0,107.0,40.6,167.0
2557,female,42,168.0,66.0,3.0,78.0,38.6,10.0
2558,female,46,184.0,82.0,24.0,105.0,40.9,145.0
2559,male,49,179.0,82.0,18.0,101.0,40.4,111.0
2560,male,76,176.0,81.0,24.0,94.0,40.7,154.0
2561,female,35,165.0,65.0,22.0,95.0,41.0,110.0
2562,male,42,181.0,81.0,6.0,83.0,39.5,19.0
2563,male,38,181.0,88.0,19.0,100.0,40.7,107.0
2564,female,44,173.0,69.0,26.0,109.0,40.8,172.0
2565,female,66,191.0,84.0,11.0,98.0,40.4,62.0
2566,male,20,176.0,76.0,4.0,89.0,39.0,11.0
2567,female,27,161.0,63.0,10.0,97.0,39.9,51.0
2568,male,35,180.0,79.0,29.0,115.0,40.7,219.0
2569,female,25,179.0,75.0,2.0,77.0,38.3,6.0
2570,female,69,172.0,71.0,26.0,98.0,40.7,152.0
2571,female,64,155.0,53.0,12.0,100.0,40.1,75.0
2572,female,29,169.0,68.0,26.0,108.0,40.3,162.0
2573,male,32,179.0,81.0,26.0,110.0,41.0,174.0
2574,male,63,184.0,86.0,26.0,109.0,40.7,212.0
2575,female,36,167.0,64.0,28.0,108.0,40.8,180.0
2576,female,36,180.0,80.0,22.0,109.0,40.9,139.0
2577,female,75,169.0,69.0,27.0,100.0,40.4,167.0
2578,male,38,181.0,81.0,20.0,101.0,40.3,113.0
2579,female,31,148.0,53.0,5.0,74.0,39.5,14.0
2580,female,58,165.0,65.0,19.0,111.0,40.8,135.0
2581,male,66,204.0,109.0,14.0,101.0,40.1,106.0
2582,male,37,185.0,80.0,18.0,105.0,40.7,111.0
2583,male,43,186.0,88.0,16.0,94.0,39.9,80.0
2584,female,61,175.0,74.0,13.0,92.0,40.1,65.0
2585,male,21,191.0,95.0,18.0,89.0,40.6,60.0
2586,female,45,161.0,61.0,27.0,113.0,40.8,193.0
2587,male,73,185.0,87.0,26.0,99.0,40.6,186.0
2588,male,29,188.0,84.0,16.0,95.0,40.4,70.0
2589,male,62,180.0,83.0,27.0,99.0,40.8,177.0
2590,male,58,177.0,84.0,11.0,88.0,40.0,52.0
2591,male,66,186.0,95.0,2.0,77.0,38.3,7.0
2592,female,23,169.0,64.0,30.0,116.0,40.5,212.0
2593,female,23,142.0,47.0,12.0,96.0,39.9,62.0
2594,male,55,192.0,98.0,28.0,111.0,41.1,233.0
2595,male,41,187.0,91.0,13.0,91.0,40.2,58.0
2596,male,32,181.0,82.0,15.0,93.0,40.3,63.0
2597,female,75,161.0,69.0,19.0,93.0,40.3,103.0
2598,male,53,180.0,77.0,27.0,103.0,40.7,178.0
2599,male,68,201.0,105.0,19.0,100.0,40.3,142.0
2600,male,23,175.0,78.0,19.0,104.0,40.6,101.0
2601,female,37,159.0,62.0,25.0,101.0,40.6,143.0
2602,female,34,148.0,48.0,13.0,94.0,40.2,66.0
2603,female,41,152.0,55.0,25.0,103.0,40.6,153.0
2604,male,20,167.0,70.0,18.0,91.0,40.7,55.0
2605,female,24,169.0,63.0,2.0,81.0,37.8,7.0
2606,female,78,167.0,69.0,5.0,93.0,39.2,27.0
2607,male,25,187.0,91.0,13.0,89.0,40.0,44.0
2608,female,44,160.0,59.0,26.0,106.0,40.6,167.0
2609,male,51,181.0,82.0,9.0,79.0,39.8,27.0
2610,female,44,164.0,59.0,29.0,109.0,40.6,196.0
2611,male,38,191.0,89.0,8.0,82.0,39.4,24.0
2612,male,65,189.0,91.0,13.0,96.0,40.1,83.0
2613,male,43,183.0,88.0,12.0,95.0,40.0,62.0
2614,male,21,172.0,70.0,20.0,99.0,40.4,86.0
2615,male,24,170.0,72.0,9.0,77.0,39.7,10.0
2616,female,29,161.0,65.0,28.0,110.0,41.1,182.0
2617,male,32,175.0,79.0,8.0,98.0,39.9,39.0
2618,female,45,177.0,74.0,8.0,84.0,39.7,31.0
2619,female,36,172.0,72.0,4.0,80.0,39.2,13.0
2620,female,21,157.0,59.0,28.0,114.0,40.7,192.0
2621,female,70,164.0,63.0,7.0,86.0,39.6,33.0
2622,female,33,163.0,65.0,26.0,108.0,40.7,165.0
2623,female,36,154.0,52.0,21.0,100.0,40.5,120.0
2624,female,68,149.0,52.0,22.0,86.0,40.3,106.0
2625,female,32,164.0,62.0,25.0,100.0,40.3,138.0
2626,female,57,178.0,78.0,21.0,102.0,40.9,125.0
2627,male,60,199.0,109.0,16.0,96.0,40.2,105.0
2628,female,27,161.0,55.0,13.0,93.0,40.2,62.0
2629,male,42,179.0,77.0,4.0,72.0,38.4,6.0
2630,female,24,182.0,74.0,7.0,88.0,39.3,28.0
2631,female,23,189.0,79.0,5.0,94.0,38.9,22.0
2632,female,73,146.0,50.0,30.0,110.0,40.8,225.0
2633,female,72,169.0,72.0,6.0,87.0,39.4,28.0
2634,female,38,170.0,64.0,9.0,91.0,39.6,42.0
2635,male,49,187.0,89.0,24.0,99.0,40.7,145.0
2636,male,36,201.0,106.0,29.0,115.0,41.2,238.0
2637,male,23,193.0,88.0,1.0,84.0,37.7,3.0
2638,male,66,188.0,93.0,1.0,85.0,37.7,5.0
2639,male,47,188.0,84.0,26.0,105.0,40.8,175.0
2640,female,49,173.0,66.0,4.0,81.0,38.9,15.0
2641,female,77,166.0,68.0,19.0,101.0,40.1,121.0
2642,female,29,165.0,62.0,21.0,102.0,40.5,119.0
2643,male,62,172.0,81.0,14.0,88.0,40.5,68.0
2644,female,52,154.0,57.0,11.0,89.0,40.1,53.0
2645,female,73,157.0,64.0,20.0,106.0,40.4,137.0
2646,male,53,194.0,93.0,27.0,104.0,40.5,191.0
2647,male,41,195.0,96.0,19.0,100.0,40.5,113.0
2648,male,74,191.0,99.0,14.0,89.0,40.2,83.0
2649,female,26,178.0,74.0,14.0,96.0,40.4,68.0
2650,female,31,154.0,48.0,12.0,96.0,40.1,63.0
2651,female,36,149.0,53.0,16.0,94.0,40.4,81.0
2652,female,64,159.0,56.0,3.0,91.0,38.5,16.0
2653,male,22,190.0,94.0,15.0,91.0,40.2,55.0
2654,female,65,149.0,50.0,25.0,105.0,40.4,170.0
2655,male,41,177.0,84.0,8.0,84.0,39.7,26.0
2656,female,21,182.0,77.0,19.0,102.0,40.4,101.0
2657,female,56,162.0,59.0,26.0,101.0,41.1,159.0
2658,female,22,152.0,59.0,26.0,109.0,41.1,165.0
2659,male,76,196.0,97.0,13.0,90.0,40.0,80.0
2660,female,59,186.0,85.0,16.0,89.0,40.4,72.0
2661,female,72,172.0,72.0,13.0,101.0,40.1,81.0
2662,male,36,205.0,112.0,22.0,107.0,40.9,157.0
2663,male,23,183.0,84.0,29.0,112.0,40.9,193.0
2664,male,24,185.0,90.0,8.0,86.0,39.6,23.0
2665,female,33,151.0,53.0,18.0,97.0,40.4,96.0
2666,male,44,172.0,81.0,5.0,82.0,38.9,15.0
2667,male,45,197.0,104.0,16.0,101.0,40.1,104.0
2668,male,70,195.0,98.0,14.0,102.0,40.5,108.0
2669,female,27,171.0,68.0,6.0,87.0,39.2,24.0
2670,male,33,189.0,93.0,15.0,95.0,40.5,71.0
2671,female,32,161.0,63.0,17.0,99.0,40.3,92.0
2672,male,77,190.0,90.0,9.0,88.0,39.4,52.0
2673,female,33,167.0,65.0,18.0,98.0,40.6,95.0
2674,female,31,171.0,68.0,28.0,107.0,40.7,173.0
2675,female,41,154.0,52.0,30.0,117.0,40.9,229.0
2676,male,22,183.0,91.0,29.0,114.0,41.0,204.0
2677,female,51,171.0,71.0,17.0,95.0,40.2,88.0
2678,male,22,178.0,80.0,28.0,113.0,40.7,186.0
2679,female,29,156.0,51.0,12.0,95.0,39.6,61.0
2680,female,67,186.0,76.0,27.0,107.0,40.6,181.0
2681,female,77,161.0,59.0,2.0,79.0,38.0,8.0
2682,female,26,156.0,59.0,26.0,109.0,40.8,167.0
2683,female,74,164.0,63.0,29.0,104.0,40.8,194.0
2684,female,29,162.0,61.0,24.0,101.0,40.6,134.0
2685,female,68,170.0,73.0,6.0,93.0,39.3,32.0
2686,male,34,180.0,78.0,17.0,100.0,40.4,89.0
2687,female,41,177.0,70.0,27.0,116.0,40.6,197.0
2688,female,48,176.0,74.0,18.0,94.0,40.4,90.0
2689,male,46,183.0,89.0,14.0,95.0,39.9,74.0
2690,female,51,179.0,76.0,21.0,88.0,40.4,92.0
2691,male,42,186.0,89.0,13.0,89.0,40.2,55.0
2692,male,44,180.0,82.0,3.0,86.0,38.9,11.0
2693,female,47,165.0,64.0,11.0,96.0,39.6,59.0
2694,male,31,188.0,86.0,10.0,94.0,39.4,44.0
2695,female,37,152.0,56.0,3.0,80.0,38.9,11.0
2696,male,38,177.0,79.0,28.0,107.0,41.0,182.0
2697,female,73,167.0,67.0,2.0,86.0,38.4,9.0
2698,male,72,178.0,79.0,19.0,108.0,40.1,158.0
2699,female,26,163.0,59.0,4.0,86.0,38.8,16.0
2700,female,37,164.0,63.0,12.0,91.0,39.8,56.0
2701,male,52,179.0,87.0,7.0,84.0,39.5,27.0
2702,female,23,160.0,58.0,26.0,101.0,40.7,144.0
2703,female,63,160.0,61.0,8.0,88.0,40.0,38.0
2704,male,62,183.0,94.0,5.0,84.0,39.2,23.0
2705,male,24,160.0,61.0,1.0,77.0,37.7,1.0
2706,male,26,178.0,82.0,28.0,122.0,41.0,231.0
2707,male,33,169.0,71.0,24.0,110.0,40.7,157.0
2708,female,26,164.0,59.0,1.0,87.0,38.0,4.0
2709,male,36,163.0,69.0,24.0,102.0,40.8,131.0
2710,male,32,176.0,80.0,25.0,102.0,40.6,137.0
2711,female,26,164.0,61.0,12.0,88.0,40.2,50.0
2712,male,42,194.0,91.0,3.0,79.0,38.6,8.0
